RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.0,45.0,0.0,1775.2,3143.1,11.0,0.0,0.0,0.0,0.0,0.128
0.6844594,55.0,0.0,9.2,7291.7,9.0,5.0,3.0,1.0,2.0,0.966
0.1036755,51.0,0.0,0.0,891.2,1.0,0.0,0.0,0.0,0.0,0.13
0.5247636,59.0,0.0,9.1,3488.1,6.0,0.0,0.0,0.0,0.0,0.242
0.1075486,37.0,0.0,2727.0,6473.5,5.0,0.0,1.0,0.0,0.0,0.115
0.0257227,30.0,0.0,9.1,2349.6,3.0,0.0,0.0,0.0,3.1,0.178
0.1375304,33.0,1.0,0.2,3548.9,15.0,11.0,0.0,5.0,0.0,1.0
0.3913693,49.0,0.0,0.2,5310.5,10.0,0.0,1.0,0.0,1.2,0.295
0.2641605,34.0,3.0,9.2,4779.8,10.0,10.0,0.0,6.0,0.0,1.0
0.028139,74.0,3.0,9.2,8574.2,2.0,11.0,0.0,5.0,0.0,1.0
0.0,51.0,8.0,9.2,5002.4,8.0,14.0,1.0,8.0,2.0,1.0
0.0,56.0,0.0,8.8,8439.9,21.0,0.0,1.0,0.0,0.0,0.213
0.4498351,52.0,0.0,9.2,5746.3,13.0,4.0,1.0,1.0,2.0,0.941
0.0056984,61.0,12.0,1892.2,6298.1,7.0,17.0,1.0,11.0,0.0,1.0
0.0,51.0,0.0,0.0,4120.1,12.0,0.0,2.0,0.0,2.6,0.187
0.0,67.0,6.0,9.4,14388.3,8.0,12.0,1.0,6.0,1.0,1.0
0.0,40.0,0.0,9.9,8320.0,11.0,0.0,1.0,0.0,0.8,0.178
0.0,61.0,0.0,17.4,5563.9,21.0,0.0,1.0,0.0,3.0,0.234
0.1996956,57.0,0.0,9.2,7493.2,9.0,0.0,1.0,0.0,0.0,0.167
0.0028104,24.0,0.0,9.2,2469.1,6.0,7.0,0.0,3.0,0.0,0.994
0.1365835,54.0,0.0,1582.3,5038.0,7.0,0.0,0.0,0.0,0.0,0.117
0.0,80.0,0.0,17.3,16796.8,6.0,0.0,16.0,0.0,0.0,0.258
0.0094696,44.0,0.0,9.2,5933.4,7.0,0.0,0.0,0.0,3.0,0.155
0.2055253,26.0,0.0,9.0,5125.7,5.0,0.0,0.0,0.0,0.0,0.243
0.0818914,48.0,0.0,6.0,9677.4,7.0,0.0,0.0,0.0,0.8,0.147
0.208579,53.0,0.0,0.0,5239.3,7.0,0.0,2.0,0.0,2.1,0.187
0.0,42.0,0.0,9.3,3830.8,3.0,0.0,0.0,0.0,1.5,0.136
0.2505612,53.0,0.0,9.2,8593.2,8.0,7.0,1.0,2.0,3.0,0.988
0.0622916,61.0,0.0,0.2,8978.3,12.0,0.0,0.0,0.0,1.0,0.151
0.0492774,60.0,0.0,9.2,2570.4,12.0,4.0,1.0,0.0,0.0,0.889
0.1329025,51.0,0.0,1434.8,4706.8,4.0,0.0,0.0,0.0,0.0,0.112
0.1101414,37.0,0.0,9.3,2936.0,11.0,10.0,0.0,5.0,0.0,0.999
0.3387903,69.0,0.0,0.4,3633.4,8.0,0.0,1.0,0.0,0.0,0.177
0.5294863,66.0,0.0,883.3,6373.1,13.0,5.0,0.0,1.0,0.0,0.959
0.4340297,46.0,0.0,9.2,9291.0,7.0,3.0,3.0,0.0,1.9,0.874
0.0043811,65.0,0.0,0.1,7832.4,7.0,0.0,2.0,0.0,1.7,0.13
0.0366687,32.0,0.0,389.0,6699.1,2.0,0.0,0.0,0.0,0.0,0.139
0.1971588,53.0,0.0,9.2,9509.6,9.0,0.0,1.0,0.0,0.0,0.171
0.5199826,45.0,0.0,9.2,3029.0,8.0,6.0,1.0,2.0,4.0,0.986
0.0188226,44.0,0.0,0.0,5604.5,16.0,0.0,0.0,0.0,0.9,0.21
0.0,48.0,0.0,9.1,6906.2,12.0,0.0,1.0,0.0,3.8,0.189
0.0603251,46.0,0.0,0.6,2752.1,6.0,0.0,1.0,0.0,2.5,0.164
0.6206356,64.0,3.0,9.2,7555.8,10.0,10.0,0.0,5.0,0.0,1.0
0.0222625,48.0,0.0,461.3,4802.1,15.0,0.0,0.0,0.0,0.0,0.173
0.0,28.0,0.0,0.0,7949.2,6.0,0.0,0.0,0.0,0.5,0.166
0.1895101,26.0,0.0,0.0,4277.4,5.0,0.0,0.0,0.0,0.0,0.241
0.0,31.0,0.0,9.2,5246.5,11.0,3.0,2.0,0.0,0.0,0.859
0.3952003,42.0,6.0,9.2,6076.0,9.0,13.0,1.0,7.0,0.0,1.0
0.2451954,25.0,0.0,1.9,3059.5,6.0,0.0,0.0,0.0,0.0,0.291
0.0,31.0,0.0,0.0,3724.6,4.0,0.0,0.0,0.0,0.0,0.157
0.2193337,40.0,0.0,9.5,9265.9,15.0,2.0,2.0,0.0,1.0,0.795
0.9814497,51.0,11.0,1584.4,4518.9,7.0,16.0,0.0,10.0,1.0,1.0
0.1214377,58.0,0.0,0.0,3425.4,15.0,0.0,0.0,0.0,1.1,0.192
0.1134987,62.0,0.0,4.6,5032.7,7.0,0.0,1.0,0.0,0.0,0.14
0.1397131,34.0,4.0,9.2,4519.5,6.0,11.0,1.0,6.0,0.0,1.0
0.4428298,55.0,0.0,0.1,2006.8,5.0,0.0,1.0,0.0,2.2,0.254
0.0,38.0,0.0,7.1,7963.2,7.0,0.0,0.0,0.0,1.9,0.157
0.1208304,52.0,0.0,0.0,7058.0,13.0,0.0,0.0,0.0,3.1,0.199
0.0,65.0,0.0,9.2,7777.8,8.0,6.0,0.0,2.0,0.0,0.979
0.1139838,47.0,0.0,396.4,6819.4,5.0,0.0,1.0,0.0,0.8,0.145
0.0503783,53.0,0.0,673.9,3130.2,4.0,8.0,2.0,3.0,0.0,0.996
0.4593256,42.0,0.0,2442.5,3908.7,3.0,0.0,1.0,0.0,0.0,0.177
0.3489041,73.0,10.0,9.2,7658.9,7.0,16.0,1.0,9.0,0.0,1.0
0.0,45.0,0.0,9.5,5580.9,5.0,0.0,2.0,0.0,2.9,0.156
0.0,42.0,0.0,0.0,8751.4,4.0,0.0,0.0,0.0,1.7,0.134
0.0981987,29.0,0.0,6.1,2045.5,1.0,0.0,0.0,0.0,0.0,0.17
0.0028449,42.0,0.0,0.0,16469.8,6.0,7.0,0.0,2.0,0.0,0.987
0.166596,48.0,0.0,9.5,1040.8,5.0,0.0,1.0,0.0,0.0,0.167
0.0,39.0,0.0,16.6,2079.0,5.0,0.0,0.0,0.0,0.0,0.148
0.3651691,57.0,0.0,0.3,21693.2,9.0,8.0,4.0,4.0,0.9,0.997
0.0577387,41.0,0.0,9.2,6688.7,16.0,4.0,3.0,1.0,3.0,0.934
0.0,36.0,0.0,0.6,0.0,4.0,0.0,1.0,0.0,3.6,0.179
0.010238,45.0,0.0,0.0,3772.4,7.0,0.0,2.0,0.0,0.8,0.162
0.1022749,58.0,2.0,100.1,1676.5,4.0,10.0,0.0,5.0,0.0,1.0
0.4185981,47.0,0.0,9.2,2315.7,4.0,9.0,0.0,4.0,0.0,0.999
0.4717391,43.0,0.0,8.9,6362.4,1.0,0.0,0.0,0.0,5.2,0.272
0.0,55.0,0.0,0.0,5280.0,9.0,0.0,3.0,0.0,3.0,0.169
0.7603384,75.0,0.0,9.2,5064.4,8.0,8.0,1.0,3.0,0.0,0.996
0.0,38.0,0.0,0.4,12033.4,10.0,0.0,2.0,0.0,1.9,0.183
0.7921069,69.0,0.0,9.2,1726.0,5.0,5.0,0.0,1.0,0.0,0.966
0.4576462,23.0,0.0,506.6,9398.2,1.0,0.0,0.0,0.0,0.0,0.287
0.0,46.0,0.0,9.1,4237.7,8.0,0.0,0.0,0.0,2.7,0.157
0.0,37.0,0.0,0.0,9231.6,11.0,0.0,2.0,0.0,0.0,0.191
0.1278669,71.0,6.0,162.5,4842.1,5.0,13.0,0.0,7.0,0.0,1.0
0.1606985,36.0,0.0,9.2,4626.8,4.0,0.0,0.0,0.0,0.0,0.174
0.0,57.0,3.0,9.2,4424.9,5.0,11.0,1.0,5.0,0.0,1.0
0.0,51.0,9.0,2824.7,2223.2,8.0,14.0,0.0,8.0,0.0,1.0
0.2262543,61.0,0.0,0.0,4697.9,12.0,0.0,0.0,0.0,1.0,0.182
0.5354528,50.0,0.0,9.9,7282.1,12.0,7.0,2.0,3.0,1.0,0.994
0.0,58.0,7.0,9.2,8141.7,12.0,13.0,2.0,8.0,0.0,1.0
2.2078209,49.0,6.0,9.2,9027.2,13.0,9.0,2.0,5.0,2.0,1.0
0.122133,34.0,4.0,9.2,3288.0,5.0,11.0,0.0,6.0,0.0,1.0
0.0,38.0,0.0,8.8,11777.4,7.0,0.0,2.0,0.0,3.1,0.171
0.1070991,41.0,0.0,9.2,6350.0,10.0,8.0,1.0,3.0,1.9,0.995
0.0384954,63.0,0.0,9.2,6728.1,18.0,2.0,2.0,0.0,0.0,0.76
0.5201662,83.0,6.0,9.2,5410.9,16.0,10.0,0.0,6.0,0.0,1.0
0.6053467,35.0,0.0,9.2,4464.4,4.0,6.0,0.0,2.0,0.0,0.988
0.0101008,38.0,0.0,0.0,5014.0,1.0,0.0,0.0,0.0,2.5,0.139
0.0327334,26.0,0.0,18.1,3902.5,1.0,0.0,0.0,0.0,0.0,0.159
0.0321722,30.0,0.0,0.0,2149.5,0.0,0.0,0.0,0.0,0.6,0.152
0.2403485,77.0,0.0,609.3,5881.4,8.0,8.0,0.0,2.0,0.0,0.992
0.0,51.0,0.0,2.7,1120.6,8.0,0.0,2.0,0.0,0.0,0.158
0.1020073,63.0,11.0,9.2,3279.9,5.0,16.0,0.0,9.0,2.9,1.0
0.0089159,61.0,0.0,9.2,2879.3,15.0,5.0,1.0,1.0,0.0,0.95
0.0199425,80.0,8.0,9.2,1039.1,3.0,15.0,1.0,8.0,0.0,1.0
0.0170688,51.0,0.0,0.0,8398.2,14.0,0.0,1.0,0.0,0.0,0.175
0.3430996,51.0,0.0,7.2,4980.4,14.0,0.0,0.0,0.0,0.0,0.284
0.1228666,37.0,6.0,9.2,4798.3,5.0,13.0,1.0,7.0,0.0,1.0
0.1759239,50.0,0.0,9.3,9904.7,12.0,0.0,1.0,0.0,2.1,0.204
0.0381891,54.0,0.0,1004.0,13916.0,1.0,0.0,1.0,0.0,0.0,0.091
0.2623599,40.0,0.0,9.3,9037.6,4.0,0.0,2.0,0.0,2.1,0.215
0.0,34.0,0.0,9.3,1985.3,6.0,0.0,0.0,0.0,1.7,0.169
0.263024,49.0,0.0,9.2,8418.8,2.0,3.0,2.0,0.0,1.1,0.867
0.0,34.0,0.0,8.2,5572.9,5.0,0.0,0.0,0.0,0.8,0.154
0.0216793,51.0,11.0,57.0,5888.3,3.0,17.0,0.0,10.0,0.0,1.0
0.0,56.0,8.0,0.2,13129.8,9.0,14.0,1.0,8.0,0.0,1.0
0.0322413,49.0,0.0,0.0,4244.6,4.0,0.0,1.0,0.0,3.8,0.149
0.0545201,78.0,0.0,699.4,4308.8,8.0,8.0,0.0,3.0,0.0,0.995
0.0299999,51.0,0.0,14.4,7625.9,5.0,0.0,1.0,0.0,4.8,0.151
0.0,37.0,0.0,0.2,14534.3,17.0,0.0,2.0,0.0,2.0,0.252
0.0,48.0,0.0,0.0,8547.0,9.0,0.0,2.0,0.0,0.9,0.16
0.1615396,38.0,0.0,0.4,2205.5,5.0,0.0,0.0,0.0,0.9,0.186
0.0938882,35.0,0.0,0.0,5387.3,12.0,0.0,0.0,0.0,3.1,0.253
0.2301129,40.0,0.0,3333.1,509.2,6.0,0.0,1.0,0.0,0.0,0.132
0.0646583,37.0,0.0,0.0,6444.0,7.0,0.0,0.0,0.0,0.0,0.166
0.0593929,67.0,8.0,9.2,6406.0,6.0,15.0,1.0,8.0,0.0,1.0
0.2997169,68.0,0.0,9.2,9183.0,14.0,2.0,2.0,0.0,1.0,0.774
0.4587328,34.0,0.0,9.3,17769.5,2.0,0.0,1.0,0.0,0.0,0.231
0.4706746,48.0,0.0,9.2,5663.9,4.0,2.0,0.0,0.0,3.0,0.82
0.0103393,42.0,9.0,9.2,6365.6,7.0,14.0,1.0,8.0,3.0,1.0
0.5164961,51.0,0.0,8.9,5025.9,4.0,0.0,0.0,0.0,0.0,0.245
0.1207646,62.0,0.0,9.2,3393.7,8.0,8.0,1.0,3.0,0.0,0.995
0.0,35.0,0.0,132.8,9026.0,1.0,0.0,0.0,0.0,0.0,0.127
0.0259699,90.0,5.0,9.2,10018.4,4.0,14.0,0.0,7.0,0.0,1.0
0.1093171,37.0,1.0,9.2,4994.4,4.0,10.0,0.0,5.0,0.0,0.999
0.0287117,55.0,5.0,9.4,40336.7,14.0,11.0,3.0,6.0,4.0,1.0
0.0152812,38.0,0.0,0.0,53654.2,4.0,0.0,1.0,0.0,0.0,0.1
0.6646662,50.0,0.0,9.2,1749.6,5.0,4.0,2.0,0.0,1.0,0.926
0.0,43.0,0.0,0.4,22390.1,9.0,0.0,2.0,0.0,1.6,0.152
0.36472,49.0,0.0,9.2,438.9,4.0,9.0,2.0,4.0,0.0,0.999
0.0636834,61.0,0.0,9.2,547.8,7.0,3.0,2.0,0.0,0.0,0.852
0.0029882,56.0,4.0,0.0,4209.1,9.0,9.0,0.0,5.0,2.0,1.0
0.0,32.0,0.0,0.0,3503.3,5.0,0.0,2.0,0.0,4.0,0.205
0.0,43.0,0.0,7.2,5367.7,7.0,0.0,0.0,0.0,0.6,0.148
0.0,40.0,0.0,0.0,13590.5,12.0,0.0,2.0,0.0,1.5,0.187
0.6543727,42.0,1.0,9.2,6143.3,8.0,9.0,0.0,4.0,1.9,0.999
0.0533445,66.0,8.0,9.2,7163.1,14.0,13.0,1.0,8.0,0.0,1.0
0.0,37.0,0.0,0.0,7960.8,9.0,0.0,1.0,0.0,0.8,0.173
0.0,47.0,0.0,0.3,5338.3,5.0,0.0,2.0,0.0,1.5,0.147
0.019491,36.0,0.0,8.5,5404.6,10.0,0.0,3.0,0.0,2.7,0.239
0.0,66.0,0.0,0.6,6539.8,24.0,0.0,2.0,0.0,0.0,0.235
0.031716,42.0,0.0,0.2,3588.7,4.0,0.0,0.0,0.0,2.9,0.151
0.002833,68.0,0.0,9.2,915.2,9.0,9.0,0.0,3.0,1.0,0.996
0.0759388,44.0,0.0,9.0,5931.2,11.0,0.0,1.0,0.0,0.9,0.191
0.0,44.0,0.0,9.3,5637.1,6.0,0.0,2.0,0.0,0.9,0.155
0.0,35.0,0.0,0.0,2989.6,11.0,0.0,2.0,0.0,2.6,0.243
0.0,36.0,0.0,0.0,416.9,1.0,0.0,0.0,0.0,2.8,0.151
0.0,82.0,6.0,9.2,7030.1,6.0,14.0,0.0,7.0,0.0,1.0
0.006573,30.0,0.0,9.9,2430.5,3.0,0.0,0.0,0.0,3.5,0.175
1.1792921,59.0,10.0,9.2,3902.9,6.0,15.0,1.0,9.0,1.8,1.0
0.0,52.0,0.0,0.0,4060.0,10.0,0.0,2.0,0.0,0.0,0.163
0.287304,51.0,8.0,0.0,7102.6,9.0,13.0,1.0,8.0,0.0,1.0
0.0533115,39.0,0.0,0.0,5028.6,15.0,0.0,0.0,0.0,2.1,0.248
0.0048876,61.0,5.0,9.2,13182.5,14.0,11.0,2.0,6.0,1.0,1.0
0.168444,47.0,0.0,9.5,8485.1,12.0,0.0,1.0,0.0,1.1,0.211
0.0,63.0,1.0,9.2,7012.8,5.0,1.0,1.0,0.0,1.1,0.678
0.2197861,66.0,0.0,0.1,3822.4,2.0,0.0,0.0,0.0,1.0,0.124
0.0841253,33.0,0.0,9.2,3758.8,7.0,9.0,0.0,4.0,0.0,0.998
0.0533845,40.0,0.0,0.0,6259.2,9.0,7.0,0.0,2.0,0.0,0.988
0.0843296,29.0,0.0,9.7,3071.1,5.0,0.0,1.0,0.0,0.0,0.204
0.047732,64.0,9.0,9.2,3091.1,6.0,16.0,1.0,9.0,0.0,1.0
0.966607,61.0,1.0,790.8,3198.1,2.0,9.0,1.0,4.0,0.0,0.999
0.0302794,66.0,0.0,10.4,4111.7,8.0,0.0,3.0,0.0,0.0,0.145
0.0,55.0,0.0,3.5,7500.3,11.0,0.0,2.0,0.0,0.0,0.158
0.1185939,71.0,0.0,1710.0,6841.1,5.0,0.0,2.0,0.0,0.0,0.098
0.4511886,28.0,0.0,9.2,2239.1,9.0,7.0,1.0,2.0,3.0,0.991
0.0,43.0,8.0,9.2,5277.5,8.0,10.0,1.0,6.0,2.1,1.0
0.0,63.0,1.0,9.2,5902.0,10.0,9.0,1.0,4.0,0.9,0.998
0.2422864,29.0,0.0,9.2,2861.7,5.0,8.0,0.0,3.0,0.0,0.996
0.0,88.0,10.0,9.2,6775.6,6.0,15.0,0.0,8.0,0.0,1.0
0.0,73.0,0.0,9.2,4828.1,7.0,7.0,1.0,2.0,1.1,0.986
0.0,53.0,0.0,9.2,6235.7,15.0,0.0,2.0,0.0,2.0,0.198
0.4375185,58.0,8.0,9.2,7528.9,6.0,14.0,0.0,8.0,1.9,1.0
0.0204573,48.0,0.0,9.4,5250.0,1.0,0.0,0.0,0.0,0.8,0.119
0.1690219,33.0,0.0,9.2,1883.9,9.0,10.0,0.0,4.0,0.0,0.999
0.0,55.0,0.0,0.0,4420.9,6.0,0.0,1.0,0.0,0.5,0.133
0.478903,33.0,5.0,9.2,3419.2,9.0,12.0,4.0,7.0,0.0,1.0
0.2883984,31.0,0.0,15.7,1263.1,1.0,0.0,0.0,0.0,2.1,0.255
0.0,67.0,0.0,563.0,6198.1,15.0,9.0,0.0,4.0,0.0,0.998
0.6051632,47.0,0.0,9.3,5478.9,9.0,1.0,1.0,0.0,0.0,0.76
0.0,52.0,0.0,9.2,3957.6,3.0,6.0,1.0,2.0,2.1,0.982
0.0,72.0,8.0,9.2,2742.4,7.0,15.0,1.0,8.0,0.0,1.0
0.3056503,28.0,0.0,9.2,819.2,7.0,8.0,0.0,3.0,0.0,0.996
0.0564247,67.0,0.0,9.2,4944.7,16.0,8.0,1.0,3.0,0.0,0.994
0.4456501,28.0,0.0,9.2,1333.0,6.0,8.0,0.0,3.0,1.0,0.997
0.0,33.0,0.0,4.5,364.5,4.0,0.0,0.0,0.0,0.0,0.159
0.0120995,52.0,0.0,9.2,4298.9,14.0,3.0,2.0,0.0,0.0,0.842
0.0,28.0,0.0,0.0,850.7,0.0,0.0,0.0,0.0,0.0,0.151
0.0147661,58.0,6.0,9.3,7113.9,23.0,10.0,3.0,6.0,0.0,1.0
0.2797902,36.0,0.0,0.2,4173.9,0.0,0.0,0.0,0.0,0.0,0.187
0.0705978,40.0,0.0,8.9,2320.5,4.0,0.0,0.0,0.0,0.9,0.156
0.2062111,48.0,0.0,0.0,2086.4,0.0,0.0,0.0,0.0,0.0,0.144
0.0,43.0,0.0,14.2,12028.2,16.0,0.0,3.0,0.0,2.7,0.248
0.0,40.0,0.0,9.2,7482.4,7.0,0.0,1.0,0.0,1.0,0.158
0.4424815,22.0,0.0,9.2,512.6,2.0,7.0,0.0,3.0,0.0,0.995
0.1920419,42.0,4.0,0.1,8859.4,12.0,10.0,2.0,5.0,2.0,1.0
0.1104544,40.0,0.0,9.4,10864.2,13.0,0.0,1.0,0.0,0.0,0.217
0.0297144,52.0,0.0,0.0,1885.9,8.0,0.0,1.0,0.0,0.0,0.153
0.0283402,67.0,0.0,9.2,3357.1,12.0,7.0,2.0,3.0,0.0,0.992
0.0,38.0,0.0,0.0,5705.1,10.0,0.0,1.0,0.0,0.0,0.179
0.0559813,30.0,0.0,0.2,5158.8,3.0,0.0,0.0,0.0,0.0,0.161
0.0337773,59.0,5.0,9.2,5334.5,10.0,12.0,0.0,6.0,0.0,1.0
0.2112618,33.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.254
0.1770002,60.0,0.0,9.2,8118.5,9.0,7.0,1.0,2.0,0.0,0.988
0.1047528,59.0,0.0,1960.1,4394.4,4.0,0.0,0.0,0.0,0.0,0.091
0.1045698,57.0,7.0,9.3,14626.6,14.0,12.0,1.0,6.0,0.0,1.0
0.2206707,52.0,0.0,9.4,4143.5,14.0,8.0,1.0,3.0,0.0,0.995
0.2125091,31.0,10.0,9.2,0.0,7.0,14.0,0.0,9.0,0.0,1.0
0.6404034,56.0,2.0,9.2,3252.8,7.0,11.0,3.0,5.0,0.0,1.0
0.208663,33.0,0.0,16.1,1492.6,9.0,0.0,0.0,0.0,0.0,0.268
0.0885288,64.0,2.0,90.5,6539.6,9.0,10.0,0.0,4.0,0.0,0.999
5.391603,60.0,11.0,1352.4,7069.8,2.0,15.0,1.0,10.0,0.0,1.0
0.18304,33.0,0.0,0.0,7265.3,0.0,0.0,0.0,0.0,0.0,0.16
0.0087851,35.0,0.0,6.0,6143.6,6.0,0.0,0.0,0.0,0.0,0.156
0.0839429,44.0,8.0,9.2,8720.3,8.0,12.0,2.0,7.0,1.0,1.0
0.5944236,44.0,11.0,1423.4,0.0,13.0,15.0,2.0,9.0,2.1,1.0
0.0,66.0,0.0,12.3,6636.0,5.0,0.0,3.0,0.0,0.4,0.124
0.0090795,37.0,0.0,0.4,3483.3,4.0,0.0,1.0,0.0,0.7,0.156
0.2219424,38.0,0.0,0.0,8551.5,12.0,0.0,1.0,0.0,2.1,0.29
0.1945992,33.0,0.0,0.0,5488.1,1.0,0.0,0.0,0.0,1.0,0.176
0.0622022,54.0,0.0,4.5,10.0,8.0,0.0,0.0,0.0,0.9,0.152
0.0,66.0,4.0,0.2,19433.5,13.0,10.0,3.0,5.0,0.0,1.0
0.2699885,35.0,0.0,0.2,3879.3,18.0,1.0,1.0,0.0,0.0,0.73
0.2443555,46.0,0.0,9.2,9946.1,8.0,10.0,2.0,4.0,0.0,0.999
0.0504768,76.0,3.0,9.2,2290.6,4.0,11.0,1.0,5.0,0.0,1.0
0.2608382,40.0,0.0,0.2,6236.1,6.0,0.0,2.0,0.0,2.0,0.248
0.4557898,77.0,10.0,406.1,0.0,5.0,16.0,0.0,9.0,0.0,1.0
0.1761492,32.0,0.0,0.0,1985.9,1.0,0.0,0.0,0.0,0.0,0.183
0.2823482,62.0,0.0,17.8,1500.3,6.0,0.0,1.0,0.0,0.0,0.168
0.0,51.0,0.0,3.5,7434.8,8.0,0.0,0.0,0.0,1.7,0.141
0.339945,32.0,0.0,3.8,1060.8,1.0,0.0,0.0,0.0,3.0,0.285
0.4360156,57.0,5.0,9.2,12642.9,9.0,11.0,1.0,6.0,3.0,1.0
0.0796252,62.0,0.0,9.2,8492.0,8.0,0.0,1.0,0.0,3.0,0.146
0.5109513,37.0,0.0,9.2,10050.6,4.0,3.0,1.0,0.0,0.0,0.882
0.0201572,26.0,0.0,1.9,1279.1,1.0,0.0,0.0,0.0,0.0,0.162
0.4445967,61.0,0.0,9.3,1407.5,0.0,0.0,0.0,0.0,1.1,0.167
0.2504446,38.0,0.0,0.0,3287.3,4.0,0.0,2.0,0.0,2.0,0.252
0.0,39.0,0.0,0.0,4570.4,5.0,0.0,1.0,0.0,0.0,0.152
1.1632837,57.0,6.0,9.2,3945.9,12.0,9.0,1.0,5.0,1.0,1.0
0.0,36.0,0.0,0.5,4180.7,11.0,0.0,1.0,0.0,2.0,0.211
0.0321972,61.0,0.0,9.2,5909.3,14.0,0.0,4.0,0.0,0.0,0.198
0.2244821,45.0,0.0,0.0,13017.3,14.0,0.0,2.0,0.0,0.9,0.266
0.0,30.0,0.0,9.0,5678.0,3.0,0.0,0.0,0.0,2.5,0.161
0.0556584,88.0,3.0,9.2,5063.7,7.0,11.0,0.0,5.0,0.0,1.0
0.0,46.0,0.0,0.0,2831.5,12.0,0.0,1.0,0.0,1.9,0.188
0.0,45.0,0.0,0.0,2309.1,4.0,0.0,0.0,0.0,2.7,0.142
0.5426502,44.0,0.0,9.0,3772.2,0.0,0.0,0.0,0.0,3.2,0.288
0.0805984,70.0,1.0,9.3,8492.7,18.0,2.0,2.0,0.0,0.0,0.79
0.4428615,60.0,8.0,0.0,2075.3,6.0,14.0,0.0,8.0,0.0,1.0
0.5368069,58.0,0.0,10.0,9572.6,14.0,2.0,3.0,0.0,1.0,0.807
0.6100123,87.0,5.0,9.2,0.0,14.0,11.0,0.0,6.0,0.0,1.0
0.4506963,48.0,2.0,9.2,5336.4,8.0,11.0,1.0,5.0,0.0,1.0
4.2522326,46.0,10.0,9.2,506.8,2.0,15.0,0.0,9.0,2.0,1.0
0.0,66.0,0.0,9.2,16805.5,28.0,7.0,1.0,3.0,1.0,0.989
0.124206,39.0,0.0,2997.8,4222.0,10.0,0.0,0.0,0.0,0.0,0.126
0.0,74.0,3.0,9.2,5981.2,3.0,11.0,0.0,5.0,0.0,1.0
0.0489555,39.0,0.0,0.0,6444.6,4.0,0.0,2.0,0.0,4.1,0.177
0.0,34.0,0.0,9.2,2762.8,7.0,0.0,2.0,0.0,3.9,0.214
0.0,40.0,0.0,691.5,4815.9,3.0,0.0,1.0,0.0,0.0,0.127
0.2823324,63.0,0.0,9.2,5108.0,12.0,3.0,1.0,0.0,0.0,0.849
0.1475879,58.0,0.0,0.0,1474.9,6.0,0.0,0.0,0.0,0.0,0.145
1.5955846,82.0,9.0,9.2,2955.6,9.0,14.0,0.0,8.0,0.0,1.0
0.0,59.0,0.0,0.0,7439.5,7.0,0.0,0.0,0.0,0.0,0.122
0.5396906,39.0,0.0,9.2,1311.9,7.0,1.0,0.0,0.0,2.0,0.767
0.2115606,50.0,0.0,9.2,5551.0,7.0,0.0,0.0,0.0,0.0,0.167
0.0,45.0,0.0,3.6,3999.8,1.0,0.0,0.0,0.0,0.0,0.121
0.0,44.0,0.0,9.4,2358.4,2.0,0.0,1.0,0.0,0.4,0.135
0.2829079,72.0,9.0,9.2,3520.2,6.0,16.0,1.0,9.0,1.0,1.0
0.5583478,34.0,1.0,9.2,7550.2,6.0,9.0,0.0,5.0,1.1,0.999
0.3233633,52.0,0.0,0.2,1632.8,9.0,0.0,0.0,0.0,2.2,0.235
0.5032992,91.0,0.0,0.0,4830.6,4.0,0.0,0.0,0.0,0.9,0.143
0.3473318,63.0,0.0,9.2,6821.9,8.0,5.0,2.0,1.0,0.0,0.959
0.0748788,33.0,0.0,140.8,4953.5,0.0,0.0,0.0,0.0,0.0,0.144
0.0,52.0,9.0,9.2,6598.3,12.0,14.0,1.0,8.0,3.1,1.0
0.3016245,37.0,0.0,9.2,2712.8,10.0,6.0,1.0,1.0,0.8,0.976
0.0254196,55.0,0.0,2992.2,7063.9,11.0,4.0,2.0,0.0,0.0,0.9
0.0107344,47.0,0.0,9.3,3275.2,3.0,0.0,1.0,0.0,1.8,0.137
0.4707603,55.0,8.0,9.2,14157.5,8.0,12.0,3.0,7.0,4.1,1.0
0.2008533,57.0,0.0,0.4,24404.3,9.0,6.0,4.0,2.0,2.1,0.98
0.0280106,55.0,5.0,9.2,3825.4,7.0,12.0,1.0,6.0,1.0,1.0
0.0,46.0,3.0,9.2,7716.8,7.0,9.0,1.0,4.0,4.0,0.999
0.1585463,43.0,0.0,8.6,6294.8,1.0,0.0,0.0,0.0,1.6,0.147
0.2012555,48.0,0.0,14.4,4079.8,6.0,0.0,0.0,0.0,0.0,0.166
0.0352927,41.0,8.0,0.0,3717.9,12.0,12.0,1.0,7.0,0.0,1.0
0.1231622,51.0,6.0,9.2,9193.8,5.0,13.0,1.0,7.0,3.1,1.0
0.721481,40.0,0.0,9.2,9159.2,6.0,7.0,2.0,3.0,0.0,0.995
0.0,36.0,0.0,6.0,3209.8,5.0,0.0,0.0,0.0,1.4,0.157
0.0,65.0,9.0,9.2,35.9,4.0,15.0,0.0,9.0,0.0,1.0
